,filename,bounding_boxes
57825,..\MarioNet64_Color\frame_34129.jpg,"[0, 6]"
57826,..\MarioNet64_Color\frame_34130.jpg,"[(376, 187, 39, 62), (596, 171, 124, 209), (621, 72, 99, 163), (618, 4, 102, 110)]"
57827,..\MarioNet64_Color\frame_34130.jpg,"[0, 6, 6, 6]"
57828,..\MarioNet64_Color\frame_34131.jpg,"[(376, 187, 39, 62), (596, 126, 124, 255), (621, 72, 99, 163), (618, 4, 102, 110)]"
57829,..\MarioNet64_Color\frame_34131.jpg,"[0, 6, 6, 6]"
57830,..\MarioNet64_Color\frame_34132.jpg,"[(385, 183, 39, 67)]"
57831,..\MarioNet64_Color\frame_34132.jpg,[0]
57832,..\MarioNet64_Color\frame_34133.jpg,"[(372, 183, 52, 67)]"
57833,..\MarioNet64_Color\frame_34133.jpg,[0]
57834,..\MarioNet64_Color\frame_34134.jpg,"[(374, 180, 59, 66)]"
57835,..\MarioNet64_Color\frame_34134.jpg,[0]
57836,..\MarioNet64_Color\frame_34135.jpg,"[(374, 180, 59, 66)]"
57837,..\MarioNet64_Color\frame_34135.jpg,[0]
57838,..\MarioNet64_Color\frame_34136.jpg,"[(376, 184, 59, 61)]"
57839,..\MarioNet64_Color\frame_34136.jpg,[0]
57840,..\MarioNet64_Color\frame_34137.jpg,"[(376, 184, 59, 61)]"
57841,..\MarioNet64_Color\frame_34137.jpg,[0]
57842,..\MarioNet64_Color\frame_34138.jpg,"[(376, 184, 59, 61)]"
57843,..\MarioNet64_Color\frame_34138.jpg,[0]
57844,..\MarioNet64_Color\frame_34139.jpg,"[(376, 189, 57, 61)]"
57845,..\MarioNet64_Color\frame_34139.jpg,[0]
57846,..\MarioNet64_Color\frame_34140.jpg,"[(376, 189, 57, 61)]"
57847,..\MarioNet64_Color\frame_34140.jpg,[0]
57848,..\MarioNet64_Color\frame_34141.jpg,"[(381, 185, 43, 62)]"
57849,..\MarioNet64_Color\frame_34141.jpg,[0]
57850,..\MarioNet64_Color\frame_34142.jpg,"[(381, 185, 43, 62)]"
57851,..\MarioNet64_Color\frame_34142.jpg,[0]
57852,..\MarioNet64_Color\frame_34143.jpg,"[(387, 181, 40, 66)]"
57853,..\MarioNet64_Color\frame_34143.jpg,[0]
57854,..\MarioNet64_Color\frame_34144.jpg,"[(385, 184, 49, 57)]"
57855,..\MarioNet64_Color\frame_34144.jpg,[0]
57856,..\MarioNet64_Color\frame_34145.jpg,"[(386, 184, 48, 57)]"
57857,..\MarioNet64_Color\frame_34145.jpg,[0]
57858,..\MarioNet64_Color\frame_34146.jpg,"[(382, 190, 45, 60)]"
57859,..\MarioNet64_Color\frame_34146.jpg,[0]
57860,..\MarioNet64_Color\frame_34147.jpg,"[(382, 190, 45, 60)]"
57861,..\MarioNet64_Color\frame_34147.jpg,[0]
57862,..\MarioNet64_Color\frame_34148.jpg,"[(382, 190, 45, 60)]"
57863,..\MarioNet64_Color\frame_34148.jpg,[0]
57864,..\MarioNet64_Color\frame_34149.jpg,"[(383, 192, 42, 60)]"
57865,..\MarioNet64_Color\frame_34149.jpg,[0]
57866,..\MarioNet64_Color\frame_34150.jpg,"[(386, 187, 46, 65)]"
57867,..\MarioNet64_Color\frame_34150.jpg,[0]
57868,..\MarioNet64_Color\frame_34151.jpg,"[(386, 187, 46, 65)]"
57869,..\MarioNet64_Color\frame_34151.jpg,[0]
57870,..\MarioNet64_Color\frame_34152.jpg,"[(388, 184, 51, 64)]"
57871,..\MarioNet64_Color\frame_34152.jpg,[0]
57872,..\MarioNet64_Color\frame_34153.jpg,"[(388, 184, 49, 60)]"
57873,..\MarioNet64_Color\frame_34153.jpg,[0]
57874,..\MarioNet64_Color\frame_34154.jpg,"[(388, 184, 51, 64)]"
57875,..\MarioNet64_Color\frame_34154.jpg,[0]
57876,..\MarioNet64_Color\frame_34155.jpg,"[(390, 186, 52, 61)]"
57877,..\MarioNet64_Color\frame_34155.jpg,[0]
57878,..\MarioNet64_Color\frame_34156.jpg,"[(390, 186, 52, 61)]"
57879,..\MarioNet64_Color\frame_34156.jpg,[0]
57880,..\MarioNet64_Color\frame_34157.jpg,"[(392, 190, 42, 63)]"
57881,..\MarioNet64_Color\frame_34157.jpg,[0]
57882,..\MarioNet64_Color\frame_34158.jpg,"[(392, 190, 42, 63)]"
57883,..\MarioNet64_Color\frame_34158.jpg,[0]
57884,..\MarioNet64_Color\frame_34159.jpg,"[(395, 187, 39, 64)]"
57885,..\MarioNet64_Color\frame_34159.jpg,[0]
57886,..\MarioNet64_Color\frame_34160.jpg,"[(395, 187, 39, 64)]"
57887,..\MarioNet64_Color\frame_34160.jpg,[0]
57888,..\MarioNet64_Color\frame_34161.jpg,"[(398, 183, 45, 67)]"
57889,..\MarioNet64_Color\frame_34161.jpg,[0]
57890,..\MarioNet64_Color\frame_34162.jpg,"[(398, 183, 45, 67)]"
57891,..\MarioNet64_Color\frame_34162.jpg,[0]
57892,..\MarioNet64_Color\frame_34163.jpg,"[(400, 184, 50, 59)]"
57893,..\MarioNet64_Color\frame_34163.jpg,[0]
57894,..\MarioNet64_Color\frame_34164.jpg,"[(398, 190, 46, 63)]"
57895,..\MarioNet64_Color\frame_34164.jpg,[0]
57896,..\MarioNet64_Color\frame_34165.jpg,"[(398, 190, 46, 63)]"
57897,..\MarioNet64_Color\frame_34165.jpg,[0]
57898,..\MarioNet64_Color\frame_34166.jpg,"[(401, 191, 41, 63)]"
57899,..\MarioNet64_Color\frame_34166.jpg,[0]
57900,..\MarioNet64_Color\frame_34167.jpg,"[(401, 191, 41, 63)]"
57901,..\MarioNet64_Color\frame_34167.jpg,[0]
57902,..\MarioNet64_Color\frame_34168.jpg,"[(403, 186, 45, 68)]"
57903,..\MarioNet64_Color\frame_34168.jpg,[0]
57904,..\MarioNet64_Color\frame_34169.jpg,"[(403, 186, 45, 68)]"
57905,..\MarioNet64_Color\frame_34169.jpg,[0]
57906,..\MarioNet64_Color\frame_34170.jpg,"[(403, 186, 45, 68)]"
57907,..\MarioNet64_Color\frame_34170.jpg,[0]
57908,..\MarioNet64_Color\frame_34171.jpg,"[(404, 184, 49, 66)]"
57909,..\MarioNet64_Color\frame_34171.jpg,[0]
57910,..\MarioNet64_Color\frame_34172.jpg,"[(404, 184, 49, 66)]"
57911,..\MarioNet64_Color\frame_34172.jpg,[0]
57912,..\MarioNet64_Color\frame_34173.jpg,"[(404, 187, 53, 61)]"
57913,..\MarioNet64_Color\frame_34173.jpg,[0]
57914,..\MarioNet64_Color\frame_34174.jpg,"[(405, 191, 44, 64)]"
57915,..\MarioNet64_Color\frame_34174.jpg,[0]
57916,..\MarioNet64_Color\frame_34175.jpg,"[(405, 191, 44, 64)]"
57917,..\MarioNet64_Color\frame_34175.jpg,[0]
57918,..\MarioNet64_Color\frame_34176.jpg,"[(405, 191, 44, 64)]"
57919,..\MarioNet64_Color\frame_34176.jpg,[0]
57920,..\MarioNet64_Color\frame_34177.jpg,"[(410, 187, 40, 64)]"
57921,..\MarioNet64_Color\frame_34177.jpg,[0]
57922,..\MarioNet64_Color\frame_34178.jpg,"[(410, 187, 40, 65)]"
57923,..\MarioNet64_Color\frame_34178.jpg,[0]
57924,..\MarioNet64_Color\frame_34179.jpg,"[(414, 182, 44, 70)]"
57925,..\MarioNet64_Color\frame_34179.jpg,[0]
57926,..\MarioNet64_Color\frame_34180.jpg,"[(414, 182, 44, 70)]"
57927,..\MarioNet64_Color\frame_34180.jpg,[0]
57928,..\MarioNet64_Color\frame_34181.jpg,"[(414, 184, 48, 61)]"
57929,..\MarioNet64_Color\frame_34181.jpg,[0]
57930,..\MarioNet64_Color\frame_34182.jpg,"[(414, 184, 48, 61)]"
57931,..\MarioNet64_Color\frame_34182.jpg,[0]
57932,..\MarioNet64_Color\frame_34183.jpg,"[(421, 189, 36, 63)]"
57933,..\MarioNet64_Color\frame_34183.jpg,[0]
57934,..\MarioNet64_Color\frame_34184.jpg,"[(421, 189, 36, 63)]"
57935,..\MarioNet64_Color\frame_34184.jpg,[0]
57936,..\MarioNet64_Color\frame_34185.jpg,"[(414, 190, 38, 62)]"
57937,..\MarioNet64_Color\frame_34185.jpg,[0]
57938,..\MarioNet64_Color\frame_34186.jpg,"[(414, 190, 38, 62)]"
57939,..\MarioNet64_Color\frame_34186.jpg,[0]
57940,..\MarioNet64_Color\frame_34187.jpg,"[(409, 185, 51, 68)]"
57941,..\MarioNet64_Color\frame_34187.jpg,[0]
57942,..\MarioNet64_Color\frame_34188.jpg,"[(409, 185, 51, 68)]"
57943,..\MarioNet64_Color\frame_34188.jpg,[0]
57944,..\MarioNet64_Color\frame_34189.jpg,"[(407, 183, 61, 67)]"
57945,..\MarioNet64_Color\frame_34189.jpg,[0]
57946,..\MarioNet64_Color\frame_34190.jpg,"[(407, 183, 61, 67)]"
57947,..\MarioNet64_Color\frame_34190.jpg,[0]
57948,..\MarioNet64_Color\frame_34191.jpg,"[(409, 186, 60, 61)]"
57949,..\MarioNet64_Color\frame_34191.jpg,[0]
57950,..\MarioNet64_Color\frame_34192.jpg,"[(407, 189, 59, 63)]"
57951,..\MarioNet64_Color\frame_34192.jpg,[0]
57952,..\MarioNet64_Color\frame_34193.jpg,"[(407, 189, 59, 63)]"
57953,..\MarioNet64_Color\frame_34193.jpg,[0]
57954,..\MarioNet64_Color\frame_34194.jpg,"[(412, 186, 44, 64)]"
57955,..\MarioNet64_Color\frame_34194.jpg,[0]
57956,..\MarioNet64_Color\frame_34195.jpg,"[(412, 186, 44, 64)]"
57957,..\MarioNet64_Color\frame_34195.jpg,[0]
57958,..\MarioNet64_Color\frame_34196.jpg,"[(412, 186, 44, 64)]"
57959,..\MarioNet64_Color\frame_34196.jpg,[0]
57960,..\MarioNet64_Color\frame_34197.jpg,"[(419, 182, 40, 69)]"
57961,..\MarioNet64_Color\frame_34197.jpg,[0]
57962,..\MarioNet64_Color\frame_34198.jpg,"[(418, 183, 43, 61)]"
57963,..\MarioNet64_Color\frame_34198.jpg,[0]
57964,..\MarioNet64_Color\frame_34199.jpg,"[(418, 183, 43, 61)]"
57965,..\MarioNet64_Color\frame_34199.jpg,[0]
57966,..\MarioNet64_Color\frame_34200.jpg,"[(421, 188, 36, 63)]"
57967,..\MarioNet64_Color\frame_34200.jpg,[0]
57968,..\MarioNet64_Color\frame_34201.jpg,"[(421, 188, 36, 63)]"
57969,..\MarioNet64_Color\frame_34201.jpg,[0]
57970,..\MarioNet64_Color\frame_34202.jpg,"[(421, 188, 36, 63)]"
57971,..\MarioNet64_Color\frame_34202.jpg,[0]
57972,..\MarioNet64_Color\frame_34203.jpg,"[(413, 189, 39, 63)]"
57973,..\MarioNet64_Color\frame_34203.jpg,[0]
57974,..\MarioNet64_Color\frame_34204.jpg,"[(408, 185, 53, 67)]"
57975,..\MarioNet64_Color\frame_34204.jpg,[0]
57976,..\MarioNet64_Color\frame_34205.jpg,"[(408, 185, 53, 67)]"
57977,..\MarioNet64_Color\frame_34205.jpg,[0]
57978,..\MarioNet64_Color\frame_34206.jpg,"[(407, 182, 62, 67)]"
57979,..\MarioNet64_Color\frame_34206.jpg,[0]
57980,..\MarioNet64_Color\frame_34207.jpg,"[(407, 182, 62, 67)]"
57981,..\MarioNet64_Color\frame_34207.jpg,[0]
57982,..\MarioNet64_Color\frame_34208.jpg,"[(411, 185, 60, 62)]"
57983,..\MarioNet64_Color\frame_34208.jpg,[0]
57984,..\MarioNet64_Color\frame_34209.jpg,"[(411, 185, 60, 62)]"
57985,..\MarioNet64_Color\frame_34209.jpg,[0]
57986,..\MarioNet64_Color\frame_34210.jpg,"[(409, 189, 58, 63)]"
57987,..\MarioNet64_Color\frame_34210.jpg,[0]
57988,..\MarioNet64_Color\frame_34211.jpg,"[(409, 189, 58, 63)]"
57989,..\MarioNet64_Color\frame_34211.jpg,[0]
57990,..\MarioNet64_Color\frame_34212.jpg,"[(413, 186, 45, 63), (397, 91, 20, 54)]"
57991,..\MarioNet64_Color\frame_34212.jpg,"[0, 6]"
57992,..\MarioNet64_Color\frame_34213.jpg,"[(413, 186, 45, 63), (397, 91, 20, 54)]"
57993,..\MarioNet64_Color\frame_34213.jpg,"[0, 6]"
57994,..\MarioNet64_Color\frame_34214.jpg,"[(420, 182, 33, 56), (399, 93, 26, 100)]"
57995,..\MarioNet64_Color\frame_34214.jpg,"[0, 6]"
57996,..\MarioNet64_Color\frame_34215.jpg,"[(420, 182, 33, 56), (399, 93, 26, 100)]"
57997,..\MarioNet64_Color\frame_34215.jpg,"[0, 6]"
57998,..\MarioNet64_Color\frame_34216.jpg,"[(420, 182, 33, 56), (399, 93, 26, 100)]"
57999,..\MarioNet64_Color\frame_34216.jpg,"[0, 6]"
58000,..\MarioNet64_Color\frame_34217.jpg,"[(419, 183, 44, 61), (396, 92, 35, 98)]"
58001,..\MarioNet64_Color\frame_34217.jpg,"[0, 6]"
58002,..\MarioNet64_Color\frame_34218.jpg,"[(419, 183, 44, 61), (396, 92, 35, 98)]"
58003,..\MarioNet64_Color\frame_34218.jpg,"[0, 6]"
58004,..\MarioNet64_Color\frame_34219.jpg,"[(422, 188, 37, 63), (396, 90, 42, 97)]"
58005,..\MarioNet64_Color\frame_34219.jpg,"[0, 6]"
58006,..\MarioNet64_Color\frame_34220.jpg,"[(422, 188, 37, 63), (396, 90, 42, 97)]"
58007,..\MarioNet64_Color\frame_34220.jpg,"[0, 6]"
58008,..\MarioNet64_Color\frame_34221.jpg,"[(414, 189, 39, 62), (398, 89, 47, 104)]"
58009,..\MarioNet64_Color\frame_34221.jpg,"[0, 6]"
58010,..\MarioNet64_Color\frame_34222.jpg,"[(414, 189, 39, 62), (397, 89, 48, 104)]"
58011,..\MarioNet64_Color\frame_34222.jpg,"[0, 6]"
58012,..\MarioNet64_Color\frame_34223.jpg,"[(410, 185, 52, 67), (398, 89, 55, 104)]"
58013,..\MarioNet64_Color\frame_34223.jpg,"[0, 6]"
58014,..\MarioNet64_Color\frame_34224.jpg,"[(410, 185, 52, 67), (398, 90, 55, 103)]"
58015,..\MarioNet64_Color\frame_34224.jpg,"[0, 6]"
58016,..\MarioNet64_Color\frame_34225.jpg,"[(409, 182, 61, 67), (415, 87, 47, 107)]"
58017,..\MarioNet64_Color\frame_34225.jpg,"[0, 6]"
58018,..\MarioNet64_Color\frame_34226.jpg,"[(409, 182, 61, 67), (415, 87, 47, 105)]"
58019,..\MarioNet64_Color\frame_34226.jpg,"[0, 6]"
58020,..\MarioNet64_Color\frame_34227.jpg,"[(412, 185, 60, 62), (418, 87, 52, 109)]"
58021,..\MarioNet64_Color\frame_34227.jpg,"[0, 6]"
58022,..\MarioNet64_Color\frame_34228.jpg,"[(412, 185, 60, 62), (418, 87, 52, 109)]"
58023,..\MarioNet64_Color\frame_34228.jpg,"[0, 6]"
58024,..\MarioNet64_Color\frame_34229.jpg,"[(410, 189, 59, 63), (422, 85, 59, 113)]"
58025,..\MarioNet64_Color\frame_34229.jpg,"[0, 6]"
58026,..\MarioNet64_Color\frame_34230.jpg,"[(410, 189, 59, 63), (422, 85, 59, 113)]"
58027,..\MarioNet64_Color\frame_34230.jpg,"[0, 6]"
58028,..\MarioNet64_Color\frame_34231.jpg,"[(414, 186, 45, 63), (407, 84, 85, 115)]"
58029,..\MarioNet64_Color\frame_34231.jpg,"[0, 6]"
58030,..\MarioNet64_Color\frame_34232.jpg,"[(414, 186, 45, 63), (407, 84, 85, 115)]"
58031,..\MarioNet64_Color\frame_34232.jpg,"[0, 6]"
58032,..\MarioNet64_Color\frame_34233.jpg,"[(422, 182, 39, 69), (423, 83, 79, 117)]"
58033,..\MarioNet64_Color\frame_34233.jpg,"[0, 6]"
58034,..\MarioNet64_Color\frame_34234.jpg,"[(422, 182, 39, 69), (423, 83, 79, 117)]"
58035,..\MarioNet64_Color\frame_34234.jpg,"[0, 6]"
58036,..\MarioNet64_Color\frame_34235.jpg,"[(421, 183, 43, 62), (429, 80, 85, 121)]"
58037,..\MarioNet64_Color\frame_34235.jpg,"[0, 6]"
58038,..\MarioNet64_Color\frame_34236.jpg,"[(423, 188, 36, 62), (430, 78, 96, 132)]"
58039,..\MarioNet64_Color\frame_34236.jpg,"[0, 6]"
58040,..\MarioNet64_Color\frame_34237.jpg,"[(423, 188, 36, 62), (430, 78, 96, 132)]"
58041,..\MarioNet64_Color\frame_34237.jpg,"[0, 6]"
58042,..\MarioNet64_Color\frame_34238.jpg,"[(415, 189, 42, 62), (414, 76, 115, 133)]"
58043,..\MarioNet64_Color\frame_34238.jpg,"[0, 6]"
58044,..\MarioNet64_Color\frame_34239.jpg,"[(415, 189, 42, 62), (414, 76, 115, 133)]"
58045,..\MarioNet64_Color\frame_34239.jpg,"[0, 6]"
58046,..\MarioNet64_Color\frame_34240.jpg,"[(415, 189, 42, 62), (414, 76, 115, 133)]"
58047,..\MarioNet64_Color\frame_34240.jpg,"[0, 6]"
58048,..\MarioNet64_Color\frame_34241.jpg,"[(414, 185, 55, 66), (414, 70, 132, 136)]"
58049,..\MarioNet64_Color\frame_34241.jpg,"[0, 6]"
58050,..\MarioNet64_Color\frame_34242.jpg,"[(414, 185, 55, 66), (414, 70, 131, 136)]"
58051,..\MarioNet64_Color\frame_34242.jpg,"[0, 6]"
58052,..\MarioNet64_Color\frame_34243.jpg,"[(421, 183, 54, 64), (406, 68, 120, 140)]"
58053,..\MarioNet64_Color\frame_34243.jpg,"[0, 6]"
58054,..\MarioNet64_Color\frame_34244.jpg,"[(429, 187, 43, 58), (406, 68, 134, 140)]"
58055,..\MarioNet64_Color\frame_34244.jpg,"[0, 6]"
58056,..\MarioNet64_Color\frame_34245.jpg,"[(430, 187, 42, 58), (406, 68, 134, 140)]"
58057,..\MarioNet64_Color\frame_34245.jpg,"[0, 6]"
58058,..\MarioNet64_Color\frame_34246.jpg,"[(422, 189, 50, 60), (406, 68, 128, 144)]"
58059,..\MarioNet64_Color\frame_34246.jpg,"[0, 6]"
58060,..\MarioNet64_Color\frame_34247.jpg,"[(422, 189, 50, 60), (406, 68, 128, 144)]"
58061,..\MarioNet64_Color\frame_34247.jpg,"[0, 6]"
58062,..\MarioNet64_Color\frame_34248.jpg,"[(422, 189, 50, 60), (406, 68, 128, 144)]"
58063,..\MarioNet64_Color\frame_34248.jpg,"[0, 6]"
58064,..\MarioNet64_Color\frame_34249.jpg,"[(416, 187, 55, 61), (399, 69, 130, 151)]"
58065,..\MarioNet64_Color\frame_34249.jpg,"[0, 6]"
58066,..\MarioNet64_Color\frame_34250.jpg,"[(415, 186, 54, 64), (398, 71, 124, 155)]"
58067,..\MarioNet64_Color\frame_34250.jpg,"[0, 6]"
58068,..\MarioNet64_Color\frame_34251.jpg,"[(415, 186, 54, 64), (398, 71, 124, 155)]"
58069,..\MarioNet64_Color\frame_34251.jpg,"[0, 6]"
58070,..\MarioNet64_Color\frame_34252.jpg,"[(412, 187, 54, 56), (379, 70, 127, 156)]"
58071,..\MarioNet64_Color\frame_34252.jpg,"[0, 6]"
58072,..\MarioNet64_Color\frame_34253.jpg,"[(412, 187, 54, 56), (379, 70, 127, 156)]"
58073,..\MarioNet64_Color\frame_34253.jpg,"[0, 6]"
58074,..\MarioNet64_Color\frame_34254.jpg,"[(412, 187, 54, 56), (379, 70, 127, 156)]"
58075,..\MarioNet64_Color\frame_34254.jpg,"[0, 6]"
58076,..\MarioNet64_Color\frame_34255.jpg,"[(411, 192, 55, 59), (366, 69, 134, 149)]"
58077,..\MarioNet64_Color\frame_34255.jpg,"[0, 6]"
58078,..\MarioNet64_Color\frame_34256.jpg,"[(412, 191, 49, 56), (351, 67, 130, 152)]"
58079,..\MarioNet64_Color\frame_34256.jpg,"[0, 6]"
58080,..\MarioNet64_Color\frame_34257.jpg,"[(412, 191, 49, 56), (350, 68, 131, 151)]"
58081,..\MarioNet64_Color\frame_34257.jpg,"[0, 6]"
58082,..\MarioNet64_Color\frame_34258.jpg,"[(407, 187, 47, 60), (318, 67, 156, 153)]"
58083,..\MarioNet64_Color\frame_34258.jpg,"[0, 6]"
58084,..\MarioNet64_Color\frame_34259.jpg,"[(407, 187, 47, 60), (318, 67, 156, 153)]"
58085,..\MarioNet64_Color\frame_34259.jpg,"[0, 6]"
58086,..\MarioNet64_Color\frame_34260.jpg,"[(400, 181, 48, 62), (303, 64, 162, 160)]"
58087,..\MarioNet64_Color\frame_34260.jpg,"[0, 6]"
58088,..\MarioNet64_Color\frame_34261.jpg,"[(400, 181, 48, 62), (303, 64, 162, 160)]"
58089,..\MarioNet64_Color\frame_34261.jpg,"[0, 6]"
58090,..\MarioNet64_Color\frame_34262.jpg,"[(395, 184, 46, 58), (429, 126, 24, 28), (284, 63, 146, 163)]"
58091,..\MarioNet64_Color\frame_34262.jpg,"[0, 6, 6]"
58092,..\MarioNet64_Color\frame_34263.jpg,"[(395, 184, 46, 58), (429, 126, 24, 28), (284, 63, 141, 163)]"
58093,..\MarioNet64_Color\frame_34263.jpg,"[0, 6, 6]"
58094,..\MarioNet64_Color\frame_34264.jpg,"[(398, 188, 39, 59), (264, 63, 181, 170)]"
58095,..\MarioNet64_Color\frame_34264.jpg,"[0, 6]"
58096,..\MarioNet64_Color\frame_34265.jpg,"[(398, 188, 39, 59), (264, 63, 181, 170)]"
58097,..\MarioNet64_Color\frame_34265.jpg,"[0, 6]"
58098,..\MarioNet64_Color\frame_34266.jpg,"[(393, 184, 49, 64), (399, 119, 36, 28), (266, 62, 131, 174)]"
58099,..\MarioNet64_Color\frame_34266.jpg,"[0, 6, 6]"
58100,..\MarioNet64_Color\frame_34267.jpg,"[(393, 184, 49, 64), (399, 119, 36, 28), (266, 62, 131, 174)]"
58101,..\MarioNet64_Color\frame_34267.jpg,"[0, 6, 6]"
58102,..\MarioNet64_Color\frame_34268.jpg,"[(395, 180, 42, 69), (399, 116, 29, 25), (223, 116, 26, 23), (251, 61, 134, 177)]"
58103,..\MarioNet64_Color\frame_34268.jpg,"[0, 6, 6, 6]"
58104,..\MarioNet64_Color\frame_34269.jpg,"[(395, 180, 42, 69), (223, 116, 28, 23), (399, 115, 29, 22), (251, 61, 135, 177)]"
58105,..\MarioNet64_Color\frame_34269.jpg,"[0, 6, 6, 6]"
58106,..\MarioNet64_Color\frame_34270.jpg,"[(377, 181, 47, 61), (206, 110, 32, 27), (375, 107, 46, 26), (238, 59, 139, 182)]"
58107,..\MarioNet64_Color\frame_34270.jpg,"[0, 6, 6, 6]"
58108,..\MarioNet64_Color\frame_34271.jpg,"[(377, 181, 47, 61), (206, 110, 32, 27), (375, 107, 46, 26), (238, 59, 140, 182)]"
58109,..\MarioNet64_Color\frame_34271.jpg,"[0, 6, 6, 6]"
58110,..\MarioNet64_Color\frame_34272.jpg,"[(377, 180, 47, 62), (206, 110, 32, 27), (375, 107, 46, 26), (238, 59, 140, 182)]"
58111,..\MarioNet64_Color\frame_34272.jpg,"[0, 6, 6, 6]"
58112,..\MarioNet64_Color\frame_34273.jpg,"[(374, 187, 41, 60), (389, 95, 29, 27), (196, 58, 191, 186)]"
58113,..\MarioNet64_Color\frame_34273.jpg,"[0, 6, 6]"
58114,..\MarioNet64_Color\frame_34274.jpg,"[(368, 187, 50, 60), (102, 188, 52, 23), (177, 93, 40, 23), (367, 86, 53, 30), (219, 53, 150, 198)]"
58115,..\MarioNet64_Color\frame_34274.jpg,"[0, 5, 6, 6, 6]"
58116,..\MarioNet64_Color\frame_34275.jpg,"[(368, 187, 50, 60), (102, 188, 52, 23), (177, 93, 40, 23), (367, 86, 53, 30), (219, 53, 150, 198)]"
58117,..\MarioNet64_Color\frame_34275.jpg,"[0, 5, 6, 6, 6]"
58118,..\MarioNet64_Color\frame_34276.jpg,"[(368, 187, 50, 60), (102, 188, 52, 23), (177, 93, 40, 23), (367, 86, 53, 30), (219, 53, 150, 198)]"
58119,..\MarioNet64_Color\frame_34276.jpg,"[0, 5, 6, 6, 6]"
58120,..\MarioNet64_Color\frame_34277.jpg,"[(371, 182, 56, 67), (63, 187, 64, 38), (165, 79, 36, 29), (375, 77, 43, 32), (211, 50, 158, 204)]"
58121,..\MarioNet64_Color\frame_34277.jpg,"[0, 5, 6, 6, 6]"
58122,..\MarioNet64_Color\frame_34278.jpg,"[(372, 182, 55, 67), (62, 187, 65, 38), (165, 78, 36, 30), (375, 77, 43, 31), (211, 50, 158, 204)]"
58123,..\MarioNet64_Color\frame_34278.jpg,"[0, 5, 6, 6, 6]"
58124,..\MarioNet64_Color\frame_34279.jpg,"[(378, 180, 49, 65), (36, 189, 70, 46), (159, 68, 36, 32), (368, 67, 47, 39), (194, 45, 169, 215)]"
58125,..\MarioNet64_Color\frame_34279.jpg,"[0, 5, 6, 6, 6]"
58126,..\MarioNet64_Color\frame_34280.jpg,"[(383, 184, 41, 59), (6, 190, 79, 53), (152, 58, 44, 39), (195, 42, 216, 223)]"
58127,..\MarioNet64_Color\frame_34280.jpg,"[0, 5, 6, 6]"
58128,..\MarioNet64_Color\frame_34281.jpg,"[(383, 183, 41, 60), (7, 190, 78, 53), (152, 58, 44, 39), (195, 42, 216, 222)]"
58129,..\MarioNet64_Color\frame_34281.jpg,"[0, 5, 6, 6]"
58130,..\MarioNet64_Color\frame_34282.jpg,"[(375, 187, 51, 60), (1, 190, 68, 62), (367, 53, 39, 37), (147, 38, 214, 231)]"
58131,..\MarioNet64_Color\frame_34282.jpg,"[0, 5, 6, 6]"
58132,..\MarioNet64_Color\frame_34283.jpg,"[(375, 187, 51, 60), (1, 190, 68, 62), (367, 53, 39, 37), (147, 38, 216, 231)]"
58133,..\MarioNet64_Color\frame_34283.jpg,"[0, 5, 6, 6]"
58134,..\MarioNet64_Color\frame_34284.jpg,"[(368, 183, 57, 63), (6, 193, 47, 63), (143, 34, 260, 243)]"
58135,..\MarioNet64_Color\frame_34284.jpg,"[0, 5, 6]"
58136,..\MarioNet64_Color\frame_34285.jpg,"[(368, 183, 57, 63), (6, 193, 47, 63), (143, 34, 260, 243)]"
58137,..\MarioNet64_Color\frame_34285.jpg,"[0, 5, 6]"
58138,..\MarioNet64_Color\frame_34286.jpg,"[(369, 180, 49, 67), (1, 197, 43, 51), (130, 30, 271, 252)]"
58139,..\MarioNet64_Color\frame_34286.jpg,"[0, 5, 6]"
58140,..\MarioNet64_Color\frame_34287.jpg,"[(369, 180, 49, 67), (1, 197, 43, 51), (130, 30, 271, 252)]"
58141,..\MarioNet64_Color\frame_34287.jpg,"[0, 5, 6]"
58142,..\MarioNet64_Color\frame_34288.jpg,"[(371, 181, 39, 61), (6, 199, 28, 43), (118, 4, 270, 265)]"
58143,..\MarioNet64_Color\frame_34288.jpg,"[0, 5, 6]"
58144,..\MarioNet64_Color\frame_34289.jpg,"[(371, 181, 39, 61), (6, 199, 28, 43), (118, 4, 270, 265)]"
58145,..\MarioNet64_Color\frame_34289.jpg,"[0, 5, 6]"
58146,..\MarioNet64_Color\frame_34290.jpg,"[(368, 186, 41, 61), (1, 205, 25, 39), (102, 4, 299, 254)]"
58147,..\MarioNet64_Color\frame_34290.jpg,"[0, 5, 6]"
58148,..\MarioNet64_Color\frame_34291.jpg,"[(368, 186, 41, 61), (1, 205, 25, 39), (102, 4, 299, 254)]"
58149,..\MarioNet64_Color\frame_34291.jpg,"[0, 5, 6]"
58150,..\MarioNet64_Color\frame_34292.jpg,"[(364, 187, 50, 59), (120, 4, 274, 241)]"
58151,..\MarioNet64_Color\frame_34292.jpg,"[0, 6]"
58152,..\MarioNet64_Color\frame_34293.jpg,"[(365, 187, 49, 59), (120, 4, 274, 241)]"
58153,..\MarioNet64_Color\frame_34293.jpg,"[0, 6]"
58154,..\MarioNet64_Color\frame_34294.jpg,"[(365, 182, 53, 64), (127, 4, 234, 230)]"
